"","Ch1","Ch2","Ch3","Ch4"
"1923",0,0,0,1
"1924",0,0,0,1
"1925",0,0,1,0
"1926",0,1,0,0
"1927",0,0,0,1
"1928",0,0,0,1
"1929",0,0,1,0
"1930",0,0,0,1
"1931",0,0,1,0
"1939",0,1,0,0
"1940",0,1,0,0
"1941",0,0,1,0
"1942",1,0,0,0
"1943",0,1,0,0
"1944",0,0,1,0
"1945",0,1,0,0
"1946",0,0,0,1
"1947",0,1,0,0
"1948",0,1,0,0
"1949",0,1,0,0
"1950",0,0,1,0
"1958",1,0,0,0
"1959",0,0,1,0
"1960",0,1,0,0
"1961",0,1,0,0
"1962",0,1,0,0
"1963",0,1,0,0
"1964",0,1,0,0
"1965",0,0,1,0
"1966",0,1,0,0
"1967",0,1,0,0
"1968",0,1,0,0
"1969",0,1,0,0
"1977",0,1,0,0
"1978",0,0,1,0
"1979",0,0,0,1
"1980",0,1,0,0
"1981",0,1,0,0
"1982",0,1,0,0
"1983",1,0,0,0
"1984",0,1,0,0
"1985",0,0,0,1
"1986",0,0,0,1
"1987",0,0,0,1
"1988",0,0,0,1
"1996",1,0,0,0
"1997",0,0,1,0
"1998",0,0,0,1
"1999",1,0,0,0
"2000",0,0,0,1
"2001",0,1,0,0
"2002",0,1,0,0
"2003",0,0,0,1
"2004",0,0,0,1
"2005",0,0,0,1
"2006",1,0,0,0
"2007",0,0,0,1
"2015",1,0,0,0
"2016",0,1,0,0
"2017",1,0,0,0
"2018",0,0,1,0
"2019",0,0,1,0
"2020",0,0,1,0
"2021",0,0,1,0
"2022",0,1,0,0
"2023",0,1,0,0
"2024",1,0,0,0
"2025",1,0,0,0
"2026",0,1,0,0
"2034",1,0,0,0
"2035",0,0,1,0
"2036",0,1,0,0
"2037",1,0,0,0
"2038",1,0,0,0
"2039",1,0,0,0
"2040",1,0,0,0
"2041",0,0,1,0
"2042",1,0,0,0
"2043",0,1,0,0
"2044",1,0,0,0
"2045",1,0,0,0
"2053",1,0,0,0
"2054",1,0,0,0
"2055",0,1,0,0
"2056",0,1,0,0
"2057",0,1,0,0
"2058",0,0,1,0
"2059",0,0,1,0
"2060",1,0,0,0
"2061",0,1,0,0
"2062",0,1,0,0
"2063",0,0,1,0
"2064",0,1,0,0
"2072",0,0,1,0
"2073",0,0,1,0
"2074",0,0,1,0
"2075",1,0,0,0
"2076",0,1,0,0
"2077",0,1,0,0
"2078",0,1,0,0
"2079",0,1,0,0
"2080",0,0,1,0
"2081",0,1,0,0
"2082",0,0,1,0
"2083",0,1,0,0
"2091",0,0,0,1
"2092",0,0,0,1
"2093",0,0,0,1
"2094",0,0,0,1
"2095",0,0,0,1
"2096",0,0,0,1
"2097",0,0,0,1
"2098",0,0,0,1
"2099",0,0,0,1
"2100",0,0,0,1
"2101",0,0,0,1
"2102",0,0,0,1
"2110",0,0,1,0
"2111",0,0,1,0
"2112",0,0,1,0
"2113",0,0,1,0
"2114",0,0,1,0
"2115",0,1,0,0
"2116",0,1,0,0
"2117",0,1,0,0
"2118",1,0,0,0
"2119",0,0,1,0
"2120",0,1,0,0
"2121",1,0,0,0
"2129",0,0,0,1
"2130",1,0,0,0
"2131",0,0,0,1
"2132",1,0,0,0
"2133",0,0,0,1
"2134",0,1,0,0
"2135",0,0,1,0
"2136",0,1,0,0
"2137",0,0,1,0
"2138",0,0,0,1
"2139",0,1,0,0
"2140",0,0,0,1
"2148",1,0,0,0
"2149",1,0,0,0
"2150",0,0,0,1
"2151",0,0,0,1
"2152",1,0,0,0
"2153",0,0,1,0
"2154",0,1,0,0
"2155",0,0,1,0
"2156",1,0,0,0
"2157",1,0,0,0
"2158",1,0,0,0
"2159",0,0,1,0
"2167",0,1,0,0
"2168",1,0,0,0
"2169",0,0,1,0
"2170",1,0,0,0
"2171",1,0,0,0
"2172",0,1,0,0
"2173",0,1,0,0
"2174",0,1,0,0
"2175",0,0,1,0
"2176",1,0,0,0
"2177",0,1,0,0
"2178",0,0,1,0
"2186",0,1,0,0
"2187",0,1,0,0
"2188",1,0,0,0
"2189",0,1,0,0
"2190",0,0,1,0
"2191",1,0,0,0
"2192",0,0,1,0
"2193",0,1,0,0
"2194",1,0,0,0
"2195",0,0,1,0
"2196",0,0,1,0
"2197",0,1,0,0
"2205",0,1,0,0
"2206",0,0,0,1
"2207",0,0,1,0
"2208",0,0,1,0
"2209",1,0,0,0
"2210",0,0,0,1
"2211",0,0,0,1
"2212",0,0,0,1
"2213",0,0,0,1
"2214",0,0,0,1
"2215",0,0,0,1
"2216",0,0,0,1
"2224",0,0,1,0
"2225",1,0,0,0
"2226",0,1,0,0
"2227",0,1,0,0
"2228",0,1,0,0
"2229",1,0,0,0
"2230",0,0,1,0
"2231",0,1,0,0
"2232",0,0,1,0
"2233",0,1,0,0
"2234",0,1,0,0
"2235",0,0,1,0
"2243",0,0,1,0
"2244",0,1,0,0
"2245",0,1,0,0
"2246",1,0,0,0
"2247",0,1,0,0
"2248",1,0,0,0
"2249",0,0,1,0
"2250",0,0,1,0
"2251",1,0,0,0
"2252",0,0,0,1
"2253",0,0,1,0
"2254",0,0,0,1
"2262",1,0,0,0
"2263",1,0,0,0
"2264",0,0,1,0
"2265",0,0,1,0
"2266",0,0,0,1
"2267",0,0,0,1
"2268",0,1,0,0
"2269",1,0,0,0
"2270",1,0,0,0
"2271",0,0,1,0
"2272",0,1,0,0
"2273",0,1,0,0
"2281",0,0,0,1
"2282",1,0,0,0
"2283",0,1,0,0
"2284",1,0,0,0
"2285",0,0,1,0
"2286",1,0,0,0
"2287",0,1,0,0
"2288",0,1,0,0
"2289",0,1,0,0
"2290",1,0,0,0
"2291",0,1,0,0
"2292",1,0,0,0
"2300",1,0,0,0
"2301",0,1,0,0
"2302",0,0,0,1
"2303",0,0,1,0
"2304",0,1,0,0
"2305",1,0,0,0
"2306",0,0,0,1
"2307",0,1,0,0
"2308",1,0,0,0
"2309",0,0,0,1
"2310",0,0,1,0
"2311",0,0,0,1
"2319",0,0,1,0
"2320",0,1,0,0
"2321",0,1,0,0
"2322",0,1,0,0
"2323",0,1,0,0
"2324",1,0,0,0
"2325",0,1,0,0
"2326",1,0,0,0
"2327",1,0,0,0
"2328",1,0,0,0
"2329",0,0,1,0
"2330",0,0,1,0
"2338",0,1,0,0
"2339",0,0,1,0
"2340",0,0,0,1
"2341",0,0,1,0
"2342",0,1,0,0
"2343",0,0,1,0
"2344",0,0,1,0
"2345",0,0,1,0
"2346",0,0,0,1
"2347",0,1,0,0
"2348",0,1,0,0
"2349",0,0,1,0
"2357",0,1,0,0
"2358",1,0,0,0
"2359",0,1,0,0
"2360",0,0,1,0
"2361",0,1,0,0
"2362",0,0,1,0
"2363",1,0,0,0
"2364",0,1,0,0
"2365",0,1,0,0
"2366",0,1,0,0
"2367",0,0,1,0
"2368",1,0,0,0
"2376",0,0,0,1
"2377",0,0,0,1
"2378",0,0,0,1
"2379",0,0,0,1
"2380",0,0,0,1
"2381",0,0,0,1
"2382",0,0,0,1
"2383",0,0,0,1
"2384",0,0,0,1
"2385",0,0,0,1
"2386",0,0,0,1
"2387",0,0,0,1
"2395",0,0,0,1
"2396",0,0,0,1
"2397",0,1,0,0
"2398",0,0,0,1
"2399",0,0,0,1
"2400",0,0,0,1
"2401",1,0,0,0
"2402",0,0,0,1
"2403",0,1,0,0
"2404",1,0,0,0
"2405",1,0,0,0
"2406",0,0,0,1
"2414",0,1,0,0
"2415",1,0,0,0
"2416",1,0,0,0
"2417",0,1,0,0
"2418",0,1,0,0
"2419",0,1,0,0
"2420",0,1,0,0
"2421",1,0,0,0
"2422",1,0,0,0
"2423",0,1,0,0
"2424",0,1,0,0
"2425",0,1,0,0
"2433",0,1,0,0
"2434",1,0,0,0
"2435",0,0,1,0
"2436",0,0,0,1
"2437",0,0,0,1
"2438",0,0,0,1
"2439",1,0,0,0
"2440",0,0,0,1
"2441",0,0,0,1
"2442",0,0,0,1
"2443",0,1,0,0
"2444",0,0,0,1
"2452",0,0,0,1
"2453",0,1,0,0
"2454",0,0,1,0
"2455",0,0,0,1
"2456",0,0,0,1
"2457",0,0,0,1
"2458",0,0,0,1
"2459",0,0,0,1
"2460",0,0,0,1
"2461",0,0,0,1
"2462",0,0,1,0
"2463",0,0,0,1
"2471",0,0,0,1
"2472",0,1,0,0
"2473",0,1,0,0
"2474",0,0,0,1
"2475",0,0,1,0
"2476",1,0,0,0
"2477",0,0,0,1
"2478",0,0,0,1
"2479",0,0,0,1
"2480",0,0,0,1
"2481",1,0,0,0
"2482",0,0,0,1
"2490",1,0,0,0
"2491",0,0,1,0
"2492",0,1,0,0
"2493",0,0,1,0
"2494",0,1,0,0
"2495",0,1,0,0
"2496",1,0,0,0
"2497",0,0,0,1
"2498",0,1,0,0
"2499",0,0,1,0
"2500",0,0,1,0
"2501",0,0,0,1
"2509",0,0,1,0
"2510",0,1,0,0
"2511",0,1,0,0
"2512",0,0,0,1
"2513",0,0,1,0
"2514",0,0,0,1
"2515",0,1,0,0
"2516",1,0,0,0
"2517",1,0,0,0
"2518",1,0,0,0
"2519",0,0,0,1
"2520",0,0,0,1
"2528",0,0,1,0
"2529",0,0,0,1
"2530",0,0,0,1
"2531",0,1,0,0
"2532",0,0,0,1
"2533",0,0,0,1
"2534",0,0,0,1
"2535",1,0,0,0
"2536",0,1,0,0
"2537",0,0,0,1
"2538",0,0,1,0
"2539",1,0,0,0
"2547",0,0,1,0
"2548",0,1,0,0
"2549",0,0,1,0
"2550",0,0,0,1
"2551",0,0,1,0
"2552",1,0,0,0
"2553",0,1,0,0
"2554",0,1,0,0
"2555",0,0,0,1
"2556",0,0,1,0
"2557",0,1,0,0
"2558",0,1,0,0
"2566",1,0,0,0
"2567",1,0,0,0
"2568",1,0,0,0
"2569",0,1,0,0
"2570",0,1,0,0
"2571",0,1,0,0
"2572",0,1,0,0
"2573",0,1,0,0
"2574",0,1,0,0
"2575",0,1,0,0
"2576",0,1,0,0
"2577",0,0,1,0
"2585",0,1,0,0
"2586",0,0,1,0
"2587",0,1,0,0
"2588",1,0,0,0
"2589",0,1,0,0
"2590",0,0,0,1
"2591",1,0,0,0
"2592",0,0,0,1
"2593",1,0,0,0
"2594",1,0,0,0
"2595",0,0,1,0
"2596",0,1,0,0
"2604",0,0,1,0
"2605",0,0,1,0
"2606",1,0,0,0
"2607",1,0,0,0
"2608",0,0,1,0
"2609",0,1,0,0
"2610",0,0,1,0
"2611",0,0,0,1
"2612",0,1,0,0
"2613",0,0,1,0
"2614",0,0,0,1
"2615",0,0,1,0
"2623",0,0,1,0
"2624",1,0,0,0
"2625",0,0,1,0
"2626",0,0,1,0
"2627",0,1,0,0
"2628",0,0,1,0
"2629",0,0,1,0
"2630",0,0,1,0
"2631",0,0,1,0
"2632",0,0,1,0
"2633",0,0,1,0
"2634",0,1,0,0
"2642",0,0,0,1
"2643",0,0,0,1
"2644",0,1,0,0
"2645",1,0,0,0
"2646",0,0,0,1
"2647",0,0,0,1
"2648",0,0,0,1
"2649",0,0,0,1
"2650",0,1,0,0
"2651",0,0,0,1
"2652",1,0,0,0
"2653",0,0,0,1
"2661",0,0,1,0
"2662",0,1,0,0
"2663",0,0,1,0
"2664",1,0,0,0
"2665",0,0,0,1
"2666",0,1,0,0
"2667",0,0,1,0
"2668",0,1,0,0
"2669",1,0,0,0
"2670",0,1,0,0
"2671",0,0,1,0
"2672",0,1,0,0
"2680",0,0,1,0
"2681",0,0,1,0
"2682",0,0,1,0
"2683",1,0,0,0
"2684",0,0,0,1
"2685",0,0,1,0
"2686",1,0,0,0
"2687",0,0,1,0
"2688",1,0,0,0
"2689",0,0,0,1
"2690",0,1,0,0
"2691",0,0,0,1
"2699",0,0,1,0
"2700",0,0,1,0
"2701",0,0,1,0
"2702",1,0,0,0
"2703",0,1,0,0
"2704",0,0,1,0
"2705",1,0,0,0
"2706",0,0,1,0
"2707",1,0,0,0
"2708",1,0,0,0
"2709",1,0,0,0
"2710",0,0,1,0
"2718",0,0,0,1
"2719",0,0,0,1
"2720",0,0,0,1
"2721",0,0,0,1
"2722",0,1,0,0
"2723",0,0,0,1
"2724",0,0,0,1
"2725",0,0,0,1
"2726",0,0,0,1
"2727",0,0,0,1
"2728",0,1,0,0
"2729",0,0,1,0
"2737",0,1,0,0
"2738",0,0,1,0
"2739",1,0,0,0
"2740",1,0,0,0
"2741",0,0,1,0
"2742",0,0,1,0
"2743",0,0,1,0
"2744",0,1,0,0
"2745",0,0,1,0
"2746",0,1,0,0
"2747",0,1,0,0
"2748",0,1,0,0
"2756",1,0,0,0
"2757",0,0,1,0
"2758",0,1,0,0
"2759",0,0,1,0
"2760",0,1,0,0
"2761",1,0,0,0
"2762",0,0,1,0
"2763",1,0,0,0
"2764",1,0,0,0
"2765",1,0,0,0
"2766",0,0,1,0
"2767",0,0,0,1
"2775",0,0,1,0
"2776",0,0,0,1
"2777",0,0,0,1
"2778",0,1,0,0
"2779",1,0,0,0
"2780",1,0,0,0
"2781",0,0,0,1
"2782",0,0,0,1
"2783",0,1,0,0
"2784",0,0,0,1
"2785",1,0,0,0
"2786",0,0,0,1
"2794",0,0,1,0
"2795",0,1,0,0
"2796",0,0,1,0
"2797",0,1,0,0
"2798",1,0,0,0
"2799",0,0,0,1
"2800",0,0,0,1
"2801",1,0,0,0
"2802",0,0,1,0
"2803",1,0,0,0
"2804",1,0,0,0
"2805",0,1,0,0
"2813",0,1,0,0
"2814",0,0,1,0
"2815",0,0,1,0
"2816",0,1,0,0
"2817",0,0,1,0
"2818",0,1,0,0
"2819",0,0,1,0
"2820",1,0,0,0
"2821",0,1,0,0
"2822",1,0,0,0
"2823",0,0,1,0
"2824",0,1,0,0
"2832",0,0,1,0
"2833",1,0,0,0
"2834",0,0,0,1
"2835",0,0,1,0
"2836",0,1,0,0
"2837",0,0,1,0
"2838",1,0,0,0
"2839",0,0,1,0
"2840",0,1,0,0
"2841",0,0,1,0
"2842",0,0,1,0
"2843",0,1,0,0
"2851",0,1,0,0
"2852",0,0,1,0
"2853",1,0,0,0
"2854",0,0,1,0
"2855",0,1,0,0
"2856",1,0,0,0
"2857",0,1,0,0
"2858",0,0,1,0
"2859",0,1,0,0
"2860",0,0,1,0
"2861",0,1,0,0
"2862",0,0,1,0
"2870",0,0,1,0
"2871",0,1,0,0
"2872",0,1,0,0
"2873",0,1,0,0
"2874",0,1,0,0
"2875",1,0,0,0
"2876",1,0,0,0
"2877",0,1,0,0
"2878",0,0,0,1
"2879",1,0,0,0
"2880",0,0,0,1
"2881",1,0,0,0
"2889",0,0,1,0
"2890",0,0,0,1
"2891",0,0,0,1
"2892",0,1,0,0
"2893",0,1,0,0
"2894",1,0,0,0
"2895",0,0,0,1
"2896",0,0,0,1
"2897",0,0,1,0
"2898",0,1,0,0
"2899",1,0,0,0
"2900",0,0,0,1
"2908",0,0,1,0
"2909",0,0,1,0
"2910",0,0,0,1
"2911",0,1,0,0
"2912",0,0,1,0
"2913",0,0,1,0
"2914",0,1,0,0
"2915",0,0,0,1
"2916",0,1,0,0
"2917",0,0,0,1
"2918",0,0,0,1
"2919",0,0,0,1
"2927",0,0,0,1
"2928",0,0,0,1
"2929",1,0,0,0
"2930",0,0,0,1
"2931",0,0,0,1
"2932",0,0,0,1
"2933",0,0,0,1
"2934",0,0,0,1
"2935",1,0,0,0
"2936",0,0,0,1
"2937",0,0,0,1
"2938",0,0,0,1
"2946",0,1,0,0
"2947",1,0,0,0
"2948",1,0,0,0
"2949",0,0,0,1
"2950",1,0,0,0
"2951",0,0,0,1
"2952",0,0,0,1
"2953",0,0,0,1
"2954",0,1,0,0
"2955",0,0,0,1
"2956",0,1,0,0
"2957",0,0,0,1
"2965",1,0,0,0
"2966",1,0,0,0
"2967",0,1,0,0
"2968",1,0,0,0
"2969",1,0,0,0
"2970",0,1,0,0
"2971",0,0,1,0
"2972",1,0,0,0
"2973",1,0,0,0
"2974",1,0,0,0
"2975",0,1,0,0
"2976",1,0,0,0
"2984",0,0,0,1
"2985",0,0,0,1
"2986",0,0,0,1
"2987",0,1,0,0
"2988",0,0,0,1
"2989",0,0,1,0
"2990",0,0,0,1
"2991",0,0,0,1
"2992",0,1,0,0
"2993",0,1,0,0
"2994",0,0,0,1
"2995",0,0,0,1
"3003",0,0,1,0
"3004",0,1,0,0
"3005",1,0,0,0
"3006",0,0,1,0
"3007",1,0,0,0
"3008",1,0,0,0
"3009",0,0,1,0
"3010",1,0,0,0
"3011",0,0,1,0
"3012",0,1,0,0
"3013",0,1,0,0
"3014",0,1,0,0
"3022",0,1,0,0
"3023",1,0,0,0
"3024",0,1,0,0
"3025",1,0,0,0
"3026",0,1,0,0
"3027",0,0,0,1
"3028",0,0,0,1
"3029",0,0,0,1
"3030",0,0,0,1
"3031",0,1,0,0
"3032",0,0,0,1
"3033",0,0,1,0
"3041",1,0,0,0
"3042",0,0,1,0
"3043",0,0,1,0
"3044",0,0,1,0
"3045",1,0,0,0
"3046",0,1,0,0
"3047",0,0,1,0
"3048",0,1,0,0
"3049",0,1,0,0
"3050",0,0,1,0
"3051",0,0,1,0
"3052",0,0,1,0
"3060",0,0,1,0
"3061",0,0,0,1
"3062",1,0,0,0
"3063",1,0,0,0
"3064",0,0,0,1
"3065",0,0,0,1
"3066",1,0,0,0
"3067",0,0,0,1
"3068",0,0,0,1
"3069",0,0,0,1
"3070",0,0,0,1
"3071",0,1,0,0
"3079",0,0,0,1
"3080",0,0,0,1
"3081",0,0,0,1
"3082",0,0,0,1
"3083",0,0,0,1
"3084",0,0,0,1
"3085",0,0,0,1
"3086",0,0,0,1
"3087",0,0,0,1
"3088",0,0,0,1
"3089",0,0,0,1
"3090",0,0,0,1
"3098",0,0,0,1
"3099",1,0,0,0
"3100",0,0,0,1
"3101",0,0,0,1
"3102",0,0,0,1
"3103",0,0,0,1
"3104",0,0,0,1
"3105",0,0,0,1
"3106",0,0,0,1
"3107",0,0,0,1
"3108",0,0,1,0
"3109",0,0,0,1
"3117",1,0,0,0
"3118",0,1,0,0
"3119",0,0,1,0
"3120",1,0,0,0
"3121",0,0,1,0
"3122",1,0,0,0
"3123",0,1,0,0
"3124",0,0,1,0
"3125",1,0,0,0
"3126",0,1,0,0
"3127",1,0,0,0
"3128",1,0,0,0
"3136",0,0,1,0
"3137",1,0,0,0
"3138",1,0,0,0
"3139",0,0,0,1
"3140",0,1,0,0
"3141",0,0,0,1
"3142",0,1,0,0
"3143",0,1,0,0
"3144",0,0,0,1
"3145",0,1,0,0
"3146",0,0,1,0
"3147",0,0,0,1
"3155",0,1,0,0
"3156",0,1,0,0
"3157",1,0,0,0
"3158",1,0,0,0
"3159",0,0,1,0
"3160",0,1,0,0
"3161",1,0,0,0
"3162",1,0,0,0
"3163",1,0,0,0
"3164",1,0,0,0
"3165",1,0,0,0
"3166",0,1,0,0
"3174",0,0,0,1
"3175",0,0,0,1
"3176",1,0,0,0
"3177",1,0,0,0
"3178",0,0,1,0
"3179",0,0,0,1
"3180",0,0,0,1
"3181",0,0,0,1
"3182",0,0,0,1
"3183",0,0,0,1
"3184",1,0,0,0
"3185",0,0,1,0
"3193",0,0,0,1
"3194",1,0,0,0
"3195",0,0,0,1
"3196",0,0,0,1
"3197",1,0,0,0
"3198",1,0,0,0
"3199",0,0,1,0
"3200",0,0,1,0
"3201",0,1,0,0
"3202",0,1,0,0
"3203",0,0,1,0
"3204",0,0,0,1
"3212",0,1,0,0
"3213",0,1,0,0
"3214",0,0,1,0
"3215",0,0,0,1
"3216",0,0,0,1
"3217",0,0,1,0
"3218",0,0,1,0
"3219",1,0,0,0
"3220",0,0,0,1
"3221",1,0,0,0
"3222",0,1,0,0
"3223",0,0,0,1
"3231",0,1,0,0
"3232",0,0,1,0
"3233",0,1,0,0
"3234",0,1,0,0
"3235",1,0,0,0
"3236",0,0,1,0
"3237",0,0,1,0
"3238",0,0,1,0
"3239",0,0,1,0
"3240",0,0,1,0
"3241",0,1,0,0
"3242",1,0,0,0
"3250",0,0,1,0
"3251",1,0,0,0
"3252",0,1,0,0
"3253",1,0,0,0
"3254",0,1,0,0
"3255",0,1,0,0
"3256",0,1,0,0
"3257",0,1,0,0
"3258",0,0,1,0
"3259",0,0,1,0
"3260",1,0,0,0
"3261",0,0,1,0
"3269",1,0,0,0
"3270",0,1,0,0
"3271",0,0,1,0
"3272",1,0,0,0
"3273",0,0,1,0
"3274",1,0,0,0
"3275",1,0,0,0
"3276",1,0,0,0
"3277",1,0,0,0
"3278",0,0,1,0
"3279",0,1,0,0
"3280",0,0,1,0
"3288",0,1,0,0
"3289",0,0,1,0
"3290",0,1,0,0
"3291",1,0,0,0
"3292",0,0,1,0
"3293",0,1,0,0
"3294",1,0,0,0
"3295",0,0,1,0
"3296",1,0,0,0
"3297",0,1,0,0
"3298",0,0,1,0
"3299",1,0,0,0
"3307",1,0,0,0
"3308",1,0,0,0
"3309",0,0,1,0
"3310",0,0,0,1
"3311",0,0,0,1
"3312",0,0,0,1
"3313",0,0,0,1
"3314",0,0,0,1
"3315",0,0,0,1
"3316",0,0,0,1
"3317",0,1,0,0
"3318",0,1,0,0
"3326",0,1,0,0
"3327",0,1,0,0
"3328",0,1,0,0
"3329",1,0,0,0
"3330",0,1,0,0
"3331",0,0,1,0
"3332",0,0,1,0
"3333",1,0,0,0
"3334",0,0,1,0
"3335",1,0,0,0
"3336",1,0,0,0
"3337",0,1,0,0
"3345",0,0,1,0
"3346",0,1,0,0
"3347",0,1,0,0
"3348",0,0,1,0
"3349",1,0,0,0
"3350",0,0,1,0
"3351",0,0,1,0
"3352",0,0,1,0
"3353",0,0,1,0
"3354",1,0,0,0
"3355",0,1,0,0
"3356",1,0,0,0
"3364",0,1,0,0
"3365",0,0,1,0
"3366",0,1,0,0
"3367",0,0,0,1
"3368",0,0,1,0
"3369",0,0,0,1
"3370",0,0,0,1
"3371",1,0,0,0
"3372",0,0,0,1
"3373",0,1,0,0
"3374",0,1,0,0
"3375",0,0,0,1
"3383",0,0,1,0
"3384",0,0,0,1
"3385",1,0,0,0
"3386",1,0,0,0
"3387",0,0,0,1
"3388",0,0,1,0
"3389",0,0,0,1
"3390",0,0,0,1
"3391",0,0,0,1
"3392",0,0,0,1
"3393",0,1,0,0
"3394",0,0,0,1
"3402",0,1,0,0
"3403",0,0,0,1
"3404",0,0,1,0
"3405",0,0,0,1
"3406",0,0,0,1
"3407",0,0,1,0
"3408",0,0,0,1
"3409",0,0,0,1
"3410",1,0,0,0
"3411",0,0,0,1
"3412",0,0,1,0
"3413",0,0,0,1
"3421",0,1,0,0
"3422",1,0,0,0
"3423",0,0,0,1
"3424",0,0,0,1
"3425",0,0,1,0
"3426",1,0,0,0
"3427",0,1,0,0
"3428",1,0,0,0
"3429",0,0,0,1
"3430",0,0,0,1
"3431",0,1,0,0
"3432",0,0,1,0
"3440",0,0,0,1
"3441",0,0,0,1
"3442",0,0,0,1
"3443",0,0,0,1
"3444",0,0,0,1
"3445",0,0,0,1
"3446",0,0,0,1
"3447",0,0,0,1
"3448",0,0,0,1
"3449",0,0,0,1
"3450",0,0,0,1
"3451",0,0,0,1
"3459",0,0,1,0
"3460",1,0,0,0
"3461",0,0,0,1
"3462",0,0,1,0
"3463",1,0,0,0
"3464",0,0,0,1
"3465",0,0,0,1
"3466",0,1,0,0
"3467",1,0,0,0
"3468",0,1,0,0
"3469",1,0,0,0
"3470",0,0,0,1
"3478",0,1,0,0
"3479",0,0,0,1
"3480",0,0,1,0
"3481",0,0,0,1
"3482",0,1,0,0
"3483",0,0,0,1
"3484",0,0,0,1
"3485",0,0,0,1
"3486",0,0,0,1
"3487",0,0,0,1
"3488",0,0,0,1
"3489",0,0,0,1
"3497",0,0,1,0
"3498",0,1,0,0
"3499",0,0,0,1
"3500",0,0,1,0
"3501",1,0,0,0
"3502",0,0,1,0
"3503",0,0,0,1
"3504",0,1,0,0
"3505",0,1,0,0
"3506",0,0,1,0
"3507",0,0,0,1
"3508",0,0,0,1
"3516",1,0,0,0
"3517",0,0,1,0
"3518",0,0,1,0
"3519",0,1,0,0
"3520",1,0,0,0
"3521",0,1,0,0
"3522",1,0,0,0
"3523",0,1,0,0
"3524",0,0,1,0
"3525",0,0,0,1
"3526",0,1,0,0
"3527",0,0,1,0
"3535",1,0,0,0
"3536",0,1,0,0
"3537",0,0,1,0
"3538",0,0,1,0
"3539",0,0,1,0
"3540",1,0,0,0
"3541",0,0,1,0
"3542",0,1,0,0
"3543",1,0,0,0
"3544",1,0,0,0
"3545",0,0,1,0
"3546",0,0,1,0
"3554",0,0,0,1
"3555",0,0,0,1
"3556",0,0,1,0
"3557",0,0,0,1
"3558",0,1,0,0
"3559",0,0,0,1
"3560",0,0,0,1
"3561",0,0,0,1
"3562",1,0,0,0
"3563",0,0,0,1
"3564",0,0,0,1
"3565",0,0,0,1
"3573",0,0,0,1
"3574",1,0,0,0
"3575",0,1,0,0
"3576",0,1,0,0
"3577",0,1,0,0
"3578",1,0,0,0
"3579",1,0,0,0
"3580",0,0,0,1
"3581",0,1,0,0
"3582",0,0,0,1
"3583",1,0,0,0
"3584",0,0,0,1
"3592",0,1,0,0
"3593",0,1,0,0
"3594",0,1,0,0
"3595",1,0,0,0
"3596",0,0,1,0
"3597",0,1,0,0
"3598",0,1,0,0
"3599",0,0,1,0
"3600",0,0,1,0
"3601",0,0,1,0
"3602",1,0,0,0
"3603",1,0,0,0
"3611",1,0,0,0
"3612",0,0,0,1
"3613",0,1,0,0
"3614",0,0,1,0
"3615",0,1,0,0
"3616",0,0,0,1
"3617",1,0,0,0
"3618",1,0,0,0
"3619",0,0,0,1
"3620",0,1,0,0
"3621",0,1,0,0
"3622",1,0,0,0
"3630",0,0,1,0
"3631",0,0,1,0
"3632",1,0,0,0
"3633",1,0,0,0
"3634",0,0,0,1
"3635",0,0,1,0
"3636",1,0,0,0
"3637",0,1,0,0
"3638",0,0,1,0
"3639",0,1,0,0
"3640",0,1,0,0
"3641",0,0,1,0
"3649",0,0,0,1
"3650",0,0,1,0
"3651",0,0,0,1
"3652",0,1,0,0
"3653",0,0,1,0
"3654",0,1,0,0
"3655",0,1,0,0
"3656",0,0,1,0
"3657",0,0,0,1
"3658",0,1,0,0
"3659",1,0,0,0
"3660",0,0,1,0
"3668",0,1,0,0
"3669",1,0,0,0
"3670",0,0,1,0
"3671",0,0,0,1
"3672",0,0,1,0
"3673",0,0,0,1
"3674",1,0,0,0
"3675",1,0,0,0
"3676",0,1,0,0
"3677",0,1,0,0
"3678",0,0,1,0
"3679",0,0,0,1
"3687",0,1,0,0
"3688",0,0,1,0
"3689",1,0,0,0
"3690",0,1,0,0
"3691",0,0,1,0
"3692",0,1,0,0
"3693",1,0,0,0
"3694",0,0,0,1
"3695",0,1,0,0
"3696",0,0,1,0
"3697",1,0,0,0
"3698",0,0,0,1
"3706",1,0,0,0
"3707",1,0,0,0
"3708",0,0,0,1
"3709",0,1,0,0
"3710",0,1,0,0
"3711",0,0,1,0
"3712",0,1,0,0
"3713",0,0,1,0
"3714",0,1,0,0
"3715",0,0,0,1
"3716",0,0,1,0
"3717",0,0,0,1
"3725",0,0,1,0
"3726",1,0,0,0
"3727",1,0,0,0
"3728",0,1,0,0
"3729",0,0,1,0
"3730",1,0,0,0
"3731",0,1,0,0
"3732",0,1,0,0
"3733",0,0,1,0
"3734",0,0,1,0
"3735",0,1,0,0
"3736",0,1,0,0
"3744",0,1,0,0
"3745",0,1,0,0
"3746",0,1,0,0
"3747",0,0,1,0
"3748",1,0,0,0
"3749",0,0,1,0
"3750",0,1,0,0
"3751",0,0,1,0
"3752",1,0,0,0
"3753",1,0,0,0
"3754",0,1,0,0
"3755",1,0,0,0
"3763",1,0,0,0
"3764",0,0,1,0
"3765",0,0,0,1
